,EstablishmentId,Summary
117,8746592,"The Tribeca Hotel, named after the Tribeca triangle in Manhattan, is located in Tbilisi, 350 m from Marjanishvili Metro Station. Hotel This 4-star hotel offers a 24-hour front desk. Free WiFi is included throughout the property.<br/><br/>Modern rooms at the hotel comes with individually controlled air conditioning. Other features include a flat-screen TV with satellite channels, a safety box, a minibar for your personal use, hot drinks facilities and free bottle of water. For your comfort, you will also find slippers, free toiletries, and hairdryer.<br/><br/>A rich buffet breakfast is served each morning.<br/><br/>A traditional Georgian restaurant is connected with the hotel and serves traditional Georgian food, rich of flavors. On the 4th floor you will find Saperavi ClubÂ€Â� with a cosy terrace on each side. Professional staff serves excellent food and there is a great choice of outstanding wines from the Kindzmarauli Winery."
118,8746844,"The Steuart by Citrus embodies the essence of true Scottish style. The hotel comprises of fifty rooms, situated on eight floors, embedded by history dating back to 1835; The Steuart by Citrus takes you on a brief journey into colonial Ceylon.<br/><br/>The Steuart offers guests exceptional local hospitality at this central location, making it an urban escape in the heart of the city."
119,112176,"With a stay at NH Geneva Airport in Meyrin, you'll be connected to the airport and convenient to CERN and Geneva Palexpo Fairground. This 4-star hotel is within close proximity of Chateau de Voltaire and Ariana Ceramics and Glass Museum.Rooms <br/>Make yourself at home in one of the 190 air-conditioned rooms featuring minibars and flat-screen televisions. Cable programming provides entertainment, and wired and wireless Internet access is available for a surcharge. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include safes and desks, and housekeeping is provided daily.Rec, Spa, Premium Amenities <br/>Donâ€™t miss out on recreational opportunities including a sauna and a fitness center.Dining <br/>Enjoy a satisfying meal at a restaurant serving guests of NH Geneva Airport. Quench your thirst with your favorite drink at a bar/lounge."
120,112325,"Sorell Hotel Seidenhof is located in the heart of Zurich, only a few walking minutes from the main train station. It is directly at the world-famous shopping mile Bahnhofstrasse and close to countless restaurants, trendy pubs, bars, cinemas and the lake promenade.<br/><br/>All rooms are equipped with minibar, coffee machine, safe, free bathroom amenities and hairdryer, some rooms with air-conditioning. <br/><br/>With Restaurant Mishio, Sorell Hotel Seidenhof offers its guests a selection of authentic Asian culinary delicacies from the worlds of Chinese, Thai, and Vietnamese cuisine brought fresh to the table."
121,112328,"Sorell Hotel Seidenhof is located in the heart of ZÃ¼rich, next to the famous shopping street Â«BahnhofstrasseÂ». Besides the shops from luxury and Swiss brands there are also international stores, cafÃ©s, restaurants and museums. Also the lake is only a few minutes walk away."
122,112454,"The Palm Beach Hotel and Bungalows is situated on a sandy beach and is surrounded by stunning tropical and Mediterranean gardens with an abundance of space and understated elegance coupled with hospitality of bygone days. Located only 6 km from Larnaka town centre the hotel's location makes it an ideal base from which to explore the town, Troodos Mountains, Limassol, Nicosia and the Famagusta area. Accommodation includes hotel bedrooms and Garden Studio Bungalows which are located within their own complex complete with lagoon shaped outdoor swimming pool. Facilities are many and varied and include five bars, six restaurants, six swimming pools (three for adults and three for children), modern leisure club and an outdoor children's playground."
123,112583,"Three Crowns Hotel Prague is situated near the city centre, in a quiet part of Prague. The city centre is easily accessible directly by tram or bus. Old Town Square and Wenceslas Square are about a 20 minutes walk away. Three Crowns Hotel Prague has a number of cosy rooms, and our friendly staff are ready to assist you in any way they can."
124,112603,"Art Nuveau Style building -  hotel Ambassador - Zlata Husa***** is located in the city center on the famous Wenceslas Square boulevard on pedestrian area, surrounded by renowned historical and cultural monuments as well as a commercial district, department stores, luxury shops and a large number o private restaurant, cafes and clubs.<br/>Tastefully furnished comfortable rooms are all air-conditioned, they have private marble bathrooms with jacuzzi bath and separate shower. All rooms are equipped with minibar, SAT TV, direct dial phone with voice machine, internet access, safety deposit box and hairdryer."
125,112643,"4 star Hotel Caesar Prague is situated in completely renovated historical building in Art Nouveau style. Hotel is located directly in the historical centre of Prague. After a few minutes' walk you can admire National Theatre, the Charles Bridge, Wenceslas Square or enjoy a beautiful view of Prague Castle from famous cafÃ© Slavia. Hotel Caesar Palace offers you a wide range of services in an elegant and comfortable setting."
126,113413,"Pyramids Park Resort Cairo is in an enviable location close to the regionâ€™s most amazing sights. Pyramids Park Resort is considered a heaven in a unique landscape of greenery, offering leisure and business travelers a memorable experience amidst a comfortable and relaxing 25 acres of lush gardens and exotic rare plants The Resort is only 5 min away from the Pyramids of Giza and the Great Sphinx ,a walking distance from the new grand museum (under construction) and only 20 min away from  the Egyptian Museum, the Citadel. A little further but also worthwhile are Khan el-Khalili, Egyptâ€™s oldest market, and the Museum of Modern Egyptian Art"
127,113819,"Arenas Atiram Hotel offers a highly personalized service together with very friendly, elegant facilities to make guests feel even better than in their own homes. Hotel Arenas, which opened to the public at the end of the â€˜sixties, is a 4-star hotel which offers 61 fully equipped and sound-proofed rooms.<br/><br/>The Hotel Arenas is characterized by its unsurpassable location thanks to excellent public transport connections (metro, tram and buses) and is only a few meters from the main Diagonal thoroughfare. It is in the district where there are university campuses, the Camp Nou football stadium and several clinics (Dexeus, CorachÃ¡n, Cima, etc.).<br/><br/>Without any doubt our hotel stands out for its personalized, friendly service and attention to the specific needs of each customer.p>"
128,113905,"Faithful to the concept and style of Axel-design, comfortable, cosmopolitan atmosphere, and good value for Price Axel Hotel Barcelona & Urban Spa Gay Hotel has a completely renovated design rooms and expansion on facilities.  The new 105 rooms combine the touch of decoration from Modernista with the warmth and elegance of the Mediterranean. New spaces at Axel Hotel Barcelona will become the urban meeting point of the heterofriendly and trendy audience in the city, offering the unique atmosphere with an environment full of design elements.    The main design concept, the harmonious combination of the past, the present and the future, is exposed from the beautiful faÃ§ade to the small decoration details in the interior design. History and design is integrated through materials from the identical Modernista style of Barcelona and the contemporary European design.    The Ground Bar is also fully open, offering you the opportunity to experience the indulgence with the best cocktails to enjoy the city in Axel..."
129,113948,"HOTEL COMPLETELY RENOVATED IN JANURY 2013.<br/><br/>H10 Catalunya Plaza is a refurbished singular building which dates back to the 19th Century. It is located in Plaza Catalunya, Barcelonaâ€˜s point of reference. Its perfect location makes it an ideal hotel for either business or pleasure. It is near many shops, restaurants and museums not to forget the famous Ramblas and Paseo de Gracia. The hotelâ€˜s charm and attention to detail will make your stay in Barcelona worthwhile."
